Date,Day,Meal_Type,Headcount,Weather,Is_Exam,Is_Holiday,Food_Prepared,Food_Consumed
2023-05-06,Saturday,Dinner,252,Sunny,0,1,149.65,131.51
2023-05-07,Sunday,Breakfast,224,Sunny,0,1,60.43,55.6
2023-05-07,Sunday,Lunch,262,Sunny,0,1,145.27,128.56
2023-05-07,Sunday,Dinner,236,Sunny,0,1,120.87,109.25
2023-05-08,Monday,Breakfast,389,Sunny,0,0,112.26,96.22
2023-05-08,Monday,Lunch,397,Sunny,0,0,208.43,175.3
2023-05-08,Monday,Dinner,430,Sunny,0,0,229.25,215.74
2023-05-09,Tuesday,Breakfast,448,Sunny,0,0,121.97,107.19
2023-05-09,Tuesday,Lunch,389,Cold,0,0,187.75,163.66
2023-05-09,Tuesday,Dinner,399,Rainy,0,0,242.35,210.55
2023-05-10,Wednesday,Breakfast,423,Rainy,0,0,106.49,96.84
2023-05-10,Wednesday,Lunch,399,Cold,0,0,203.65,175.58
2023-05-10,Wednesday,Dinner,428,Sunny,0,0,221.53,202.83
2023-05-11,Thursday,Breakfast,410,Sunny,0,0,109.5,92.65
2023-05-11,Thursday,Lunch,447,Sunny,0,0,204.59,194.65
2023-05-11,Thursday,Dinner,428,Rainy,0,0,213.58,198.87
2023-05-12,Friday,Breakfast,435,Sunny,0,0,113.02,98.85
2023-05-12,Friday,Lunch,403,Sunny,0,0,223.94,191.13
2023-05-12,Friday,Dinner,409,Cold,0,0,233.94,200.67
2023-05-13,Saturday,Breakfast,223,Rainy,0,1,64.11,60.3
2023-05-13,Saturday,Lunch,264,Rainy,0,1,135.79,125.72
2023-05-13,Saturday,Dinner,252,Rainy,0,1,143.96,120.69
2023-05-14,Sunday,Breakfast,184,Sunny,0,1,52.67,46.35
2023-05-14,Sunday,Lunch,238,Sunny,0,1,123.59,116.96
2023-05-14,Sunday,Dinner,192,Sunny,0,1,115.75,97.28
2023-05-15,Monday,Breakfast,427,Rainy,0,0,109.01,96.36
2023-05-15,Monday,Lunch,413,Sunny,0,0,195.9,169.95
2023-05-15,Monday,Dinner,416,Rainy,0,0,222.41,207.39
2023-05-16,Tuesday,Breakfast,426,Sunny,0,0,130.68,114.43
2023-05-16,Tuesday,Lunch,393,Cold,0,0,188.32,177.5
2023-05-16,Tuesday,Dinner,424,Sunny,0,0,263.71,224.88
2023-05-17,Wednesday,Breakfast,448,Sunny,0,0,129.08,110.99
2023-05-17,Wednesday,Lunch,391,Sunny,0,0,188.84,177.58
2023-05-17,Wednesday,Dinner,410,Rainy,0,0,233.85,219.6
2023-05-18,Thursday,Breakfast,388,Sunny,0,0,111.5,104.27
2023-05-18,Thursday,Lunch,431,Sunny,0,0,219.28,198.73
2023-05-18,Thursday,Dinner,435,Sunny,0,0,242.64,223.56
2023-05-19,Friday,Breakfast,430,Rainy,0,0,117.39,99.48
2023-05-19,Friday,Lunch,422,Sunny,0,0,201.02,187.15
2023-05-19,Friday,Dinner,429,Rainy,0,0,222.47,197.59
2023-05-20,Saturday,Breakfast,253,Cold,0,1,75.63,63.42
2023-05-20,Saturday,Lunch,228,Sunny,0,1,123.35,109.75
2023-05-20,Saturday,Dinner,222,Sunny,0,1,139.45,118.7
2023-05-21,Sunday,Breakfast,216,Sunny,0,1,61.24,53.91
2023-05-21,Sunday,Lunch,201,Rainy,0,1,99.24,90.21
2023-05-21,Sunday,Dinner,189,Sunny,0,1,112.85,102.99
2023-05-22,Monday,Breakfast,393,Sunny,0,0,99.68,94.46
2023-05-22,Monday,Lunch,404,Sunny,0,0,202.69,183.68
2023-05-22,Monday,Dinner,412,Cold,0,0,218.78,200.95
2023-05-23,Tuesday,Breakfast,398,Sunny,0,0,113.13,104.66
2023-05-23,Tuesday,Lunch,430,Sunny,0,0,222.03,190.36
2023-05-23,Tuesday,Dinner,405,Sunny,0,0,221.29,190.55
2023-05-24,Wednesday,Breakfast,386,Rainy,0,0,107.11,90.68
2023-05-24,Wednesday,Lunch,406,Rainy,0,0,208.82,176.09
2023-05-24,Wednesday,Dinner,391,Sunny,0,0,207.39,195.23
2023-05-25,Thursday,Breakfast,395,Cold,0,0,119.67,108.16
2023-05-25,Thursday,Lunch,444,Sunny,0,0,220.21,190.6
2023-05-25,Thursday,Dinner,426,Cold,0,0,233.6,202.99
2023-05-26,Friday,Breakfast,386,Sunny,0,0,104.31,86.93
2023-05-26,Friday,Lunch,436,Rainy,0,0,215.26,196.58
2023-05-26,Friday,Dinner,392,Sunny,0,0,222.38,191.14
2023-05-27,Saturday,Breakfast,228,Sunny,0,1,54.88,51.51
2023-05-27,Saturday,Lunch,216,Cold,0,1,116.88,99.87
2023-05-27,Saturday,Dinner,221,Sunny,0,1,120.32,101.85
2023-05-28,Sunday,Breakfast,250,Sunny,0,1,70.36,62.65
2023-05-28,Sunday,Lunch,236,Cold,0,1,122.03,107.89
2023-05-28,Sunday,Dinner,184,Sunny,0,1,90.98,86.25
2023-05-29,Monday,Breakfast,432,Rainy,0,0,117.71,100.14
2023-05-29,Monday,Lunch,392,Sunny,0,0,185.27,167.54
2023-05-29,Monday,Dinner,399,Sunny,0,0,234.58,195.81
2023-05-30,Tuesday,Breakfast,386,Sunny,0,0,100.51,87.87
2023-05-30,Tuesday,Lunch,386,Rainy,0,0,196.58,174.11
2023-05-30,Tuesday,Dinner,420,Sunny,0,0,216.6,197.3
2023-05-31,Wednesday,Breakfast,422,Sunny,0,0,116.44,97.4
2023-05-31,Wednesday,Lunch,383,Rainy,0,0,199.52,182.28
2023-05-31,Wednesday,Dinner,391,Sunny,0,0,232.98,203.22
2023-06-01,Thursday,Breakfast,435,Cold,0,0,121.21,112.92
2023-06-01,Thursday,Lunch,398,Rainy,0,0,178.96,168.69
2023-06-01,Thursday,Dinner,429,Sunny,0,0,266.83,232.52
2023-06-02,Friday,Breakfast,388,Cold,0,0,101.61,92.32
2023-06-02,Friday,Lunch,409,Sunny,0,0,196.52,183.92
2023-06-02,Friday,Dinner,409,Sunny,0,0,252.42,215.66
2023-06-03,Saturday,Breakfast,193,Sunny,0,1,50.45,47.03
2023-06-03,Saturday,Lunch,251,Rainy,0,1,117.09,105.96
2023-06-03,Saturday,Dinner,189,Sunny,0,1,104.62,87.34
2023-06-04,Sunday,Breakfast,250,Sunny,0,1,75.33,63.48
2023-06-04,Sunday,Lunch,229,Sunny,0,1,118.29,100.55
2023-06-04,Sunday,Dinner,237,Sunny,0,1,150.61,127.19
2023-06-05,Monday,Breakfast,444,Sunny,0,0,130.02,111.98
2023-06-05,Monday,Lunch,433,Sunny,0,0,212.71,181.86
2023-06-05,Monday,Dinner,431,Sunny,0,0,230.22,213.94
2023-06-06,Tuesday,Breakfast,405,Sunny,0,0,112.38,99.23
2023-06-06,Tuesday,Lunch,424,Sunny,0,0,220.39,203.63
2023-06-06,Tuesday,Dinner,390,Rainy,0,0,217.24,181.61
2023-06-07,Wednesday,Breakfast,439,Sunny,0,0,128.09,120.32
2023-06-07,Wednesday,Lunch,402,Sunny,0,0,208.68,175.47
2023-06-07,Wednesday,Dinner,386,Sunny,0,0,225.58,196.51
2023-06-08,Thursday,Breakfast,399,Sunny,0,0,115.06,106.61
2023-06-08,Thursday,Lunch,438,Sunny,0,0,240.02,207.44
2023-06-08,Thursday,Dinner,396,Sunny,0,0,236.97,212.56
2023-06-09,Friday,Breakfast,447,Sunny,0,0,115.02,103.77
2023-06-09,Friday,Lunch,446,Sunny,0,0,254.74,215.48
2023-06-09,Friday,Dinner,406,Sunny,0,0,232.64,212.12
2023-06-10,Saturday,Breakfast,250,Sunny,0,1,72.71,62.32
2023-06-10,Saturday,Lunch,214,Sunny,0,1,103.79,93.92
2023-06-10,Saturday,Dinner,227,Rainy,0,1,124.56,110.36
2023-06-11,Sunday,Breakfast,240,Sunny,0,1,68.22,57.33
2023-06-11,Sunday,Lunch,245,Sunny,0,1,119.68,113.51
2023-06-11,Sunday,Dinner,235,Sunny,0,1,130.9,118.58
2023-06-12,Monday,Breakfast,387,Sunny,0,0,117.21,105.47
2023-06-12,Monday,Lunch,414,Sunny,0,0,195.71,169.07
2023-06-12,Monday,Dinner,418,Sunny,0,0,230.32,198.26
2023-06-13,Tuesday,Breakfast,393,Sunny,0,0,106.54,97.48
2023-06-13,Tuesday,Lunch,399,Sunny,0,0,217.1,184.97
2023-06-13,Tuesday,Dinner,410,Sunny,0,0,234.28,195.72
2023-06-14,Wednesday,Breakfast,422,Rainy,0,0,107.26,95.11
2023-06-14,Wednesday,Lunch,385,Sunny,0,0,224.51,187.83
2023-06-14,Wednesday,Dinner,418,Sunny,0,0,261.98,227.6
2023-06-15,Thursday,Breakfast,386,Sunny,0,0,102.51,91.49
2023-06-15,Thursday,Lunch,413,Sunny,0,0,194.0,180.53
2023-06-15,Thursday,Dinner,416,Rainy,0,0,236.46,214.82
2023-06-16,Friday,Breakfast,445,Cold,0,0,110.64,104.78
2023-06-16,Friday,Lunch,432,Rainy,0,0,251.6,212.59
2023-06-16,Friday,Dinner,423,Sunny,0,0,208.19,191.53
2023-06-17,Saturday,Breakfast,221,Sunny,0,1,64.9,55.88
2023-06-17,Saturday,Lunch,205,Sunny,0,1,94.14,84.65
2023-06-17,Saturday,Dinner,247,Sunny,0,1,148.05,135.62
2023-06-18,Sunday,Breakfast,224,Sunny,0,1,65.21,55.33
2023-06-18,Sunday,Lunch,241,Rainy,0,1,120.49,102.02
2023-06-18,Sunday,Dinner,185,Rainy,0,1,98.02,89.34
2023-06-19,Monday,Breakfast,417,Cold,0,0,104.57,94.82
2023-06-19,Monday,Lunch,440,Sunny,0,0,207.25,186.09
2023-06-19,Monday,Dinner,408,Cold,0,0,241.69,214.69
2023-06-20,Tuesday,Breakfast,449,Sunny,0,0,111.47,102.33
2023-06-20,Tuesday,Lunch,411,Sunny,0,0,234.76,201.51
2023-06-20,Tuesday,Dinner,400,Sunny,0,0,248.79,208.86
2023-06-21,Wednesday,Breakfast,442,Sunny,0,0,132.23,116.57
2023-06-21,Wednesday,Lunch,419,Sunny,0,0,197.03,174.45
2023-06-21,Wednesday,Dinner,400,Sunny,0,0,220.37,208.91
2023-06-22,Thursday,Breakfast,422,Sunny,0,0,129.54,115.39
2023-06-22,Thursday,Lunch,386,Sunny,0,0,222.57,185.55
2023-06-22,Thursday,Dinner,411,Sunny,0,0,239.69,222.21
2023-06-23,Friday,Breakfast,424,Sunny,0,0,106.1,96.27
2023-06-23,Friday,Lunch,400,Sunny,0,0,213.86,196.16
2023-06-23,Friday,Dinner,437,Sunny,0,0,233.51,220.17
2023-06-24,Saturday,Breakfast,264,Rainy,0,1,79.9,68.08
2023-06-24,Saturday,Lunch,238,Cold,0,1,132.75,111.68
2023-06-24,Saturday,Dinner,226,Sunny,0,1,121.48,113.64
2023-06-25,Sunday,Breakfast,233,Sunny,0,1,62.75,59.68
2023-06-25,Sunday,Lunch,197,Sunny,0,1,107.03,96.64
2023-06-25,Sunday,Dinner,218,Rainy,0,1,121.81,111.26
2023-06-26,Monday,Breakfast,410,Sunny,0,0,119.85,112.05
2023-06-26,Monday,Lunch,407,Sunny,0,0,201.86,172.96
2023-06-26,Monday,Dinner,396,Sunny,0,0,207.13,196.99
2023-06-27,Tuesday,Breakfast,388,Rainy,0,0,121.42,102.27
2023-06-27,Tuesday,Lunch,440,Sunny,0,0,210.45,180.27
2023-06-27,Tuesday,Dinner,439,Rainy,0,0,238.54,219.87
2023-06-28,Wednesday,Breakfast,439,Rainy,0,0,129.12,120.3
2023-06-28,Wednesday,Lunch,397,Sunny,0,0,203.86,189.1
2023-06-28,Wednesday,Dinner,386,Cold,0,0,205.28,174.66
2023-06-29,Thursday,Breakfast,407,Rainy,0,0,121.91,102.86
2023-06-29,Thursday,Lunch,445,Sunny,0,0,199.29,183.25
2023-06-29,Thursday,Dinner,427,Rainy,0,0,241.66,211.79
2023-06-30,Friday,Breakfast,395,Rainy,0,0,117.73,107.98
2023-06-30,Friday,Lunch,415,Sunny,0,0,212.66,188.96
2023-06-30,Friday,Dinner,392,Sunny,0,0,213.81,189.5
2023-07-01,Saturday,Breakfast,232,Sunny,0,1,70.61,61.03
2023-07-01,Saturday,Lunch,212,Sunny,0,1,119.64,100.26
2023-07-01,Saturday,Dinner,201,Sunny,0,1,106.99,94.14
2023-07-02,Sunday,Breakfast,193,Sunny,0,1,56.87,50.15
2023-07-02,Sunday,Lunch,214,Sunny,0,1,102.46,97.5
2023-07-02,Sunday,Dinner,187,Rainy,0,1,98.97,85.61
2023-07-03,Monday,Breakfast,444,Sunny,0,0,122.75,108.12
2023-07-03,Monday,Lunch,442,Cold,0,0,221.56,208.43
2023-07-03,Monday,Dinner,427,Sunny,0,0,224.43,212.25
2023-07-04,Tuesday,Breakfast,395,Rainy,0,0,107.16,97.84
2023-07-04,Tuesday,Lunch,408,Rainy,0,0,210.25,192.74
2023-07-04,Tuesday,Dinner,390,Sunny,0,0,240.42,211.41
2023-07-05,Wednesday,Breakfast,418,Sunny,0,0,119.1,101.7
2023-07-05,Wednesday,Lunch,417,Sunny,0,0,196.41,173.73
2023-07-05,Wednesday,Dinner,445,Sunny,0,0,278.27,238.94
2023-07-06,Thursday,Breakfast,399,Sunny,0,0,106.43,91.81
2023-07-06,Thursday,Lunch,395,Sunny,0,0,206.05,177.81
2023-07-06,Thursday,Dinner,390,Sunny,0,0,219.91,194.42
2023-07-07,Friday,Breakfast,437,Sunny,0,0,133.83,115.98
2023-07-07,Friday,Lunch,420,Sunny,0,0,198.81,185.67
2023-07-07,Friday,Dinner,427,Sunny,0,0,241.55,219.45
2023-07-08,Saturday,Breakfast,261,Sunny,0,1,66.87,59.84
2023-07-08,Saturday,Lunch,248,Rainy,0,1,132.02,111.48
2023-07-08,Saturday,Dinner,204,Sunny,0,1,130.44,110.13
2023-07-09,Sunday,Breakfast,241,Rainy,0,1,65.23,55.29
2023-07-09,Sunday,Lunch,208,Sunny,0,1,98.72,88.72
2023-07-09,Sunday,Dinner,202,Sunny,0,1,102.47,93.63
2023-07-10,Monday,Breakfast,421,Sunny,0,0,118.54,102.02
2023-07-10,Monday,Lunch,442,Rainy,0,0,223.3,192.22
2023-07-10,Monday,Dinner,392,Sunny,0,0,222.46,189.95
2023-07-11,Tuesday,Breakfast,399,Sunny,0,0,108.92,92.4
2023-07-11,Tuesday,Lunch,425,Sunny,0,0,218.34,193.37
2023-07-11,Tuesday,Dinner,426,Sunny,0,0,250.55,228.52
2023-07-12,Wednesday,Breakfast,429,Sunny,0,0,115.26,104.52
2023-07-12,Wednesday,Lunch,419,Sunny,0,0,215.98,199.49
2023-07-12,Wednesday,Dinner,428,Rainy,0,0,251.56,216.65
2023-07-13,Thursday,Breakfast,427,Sunny,0,0,124.02,113.34
2023-07-13,Thursday,Lunch,421,Rainy,0,0,202.5,184.86
2023-07-13,Thursday,Dinner,413,Rainy,0,0,253.81,224.26
2023-07-14,Friday,Breakfast,427,Cold,0,0,106.51,98.18
2023-07-14,Friday,Lunch,430,Rainy,0,0,230.6,207.32
2023-07-14,Friday,Dinner,388,Sunny,0,0,200.74,183.55
2023-07-15,Saturday,Breakfast,249,Sunny,0,1,73.9,66.33
2023-07-15,Saturday,Lunch,233,Sunny,0,1,107.88,101.44
2023-07-15,Saturday,Dinner,266,Rainy,0,1,142.95,131.93
2023-07-16,Sunday,Breakfast,264,Sunny,0,1,69.79,61.52
2023-07-16,Sunday,Lunch,264,Sunny,0,1,134.06,112.58
2023-07-16,Sunday,Dinner,195,Sunny,0,1,116.6,98.87
2023-07-17,Monday,Breakfast,414,Cold,0,0,113.76,107.21
2023-07-17,Monday,Lunch,449,Sunny,0,0,219.32,193.46
2023-07-17,Monday,Dinner,403,Sunny,0,0,202.71,181.41
2023-07-18,Tuesday,Breakfast,438,Sunny,0,0,131.63,120.43
2023-07-18,Tuesday,Lunch,401,Sunny,0,0,183.95,168.33
2023-07-18,Tuesday,Dinner,436,Cold,0,0,258.96,238.71
2023-07-19,Wednesday,Breakfast,441,Sunny,0,0,120.07,101.71
2023-07-19,Wednesday,Lunch,425,Sunny,0,0,206.12,188.57
2023-07-19,Wednesday,Dinner,432,Sunny,0,0,250.94,237.14
2023-07-20,Thursday,Breakfast,406,Sunny,0,0,111.45,101.56
2023-07-20,Thursday,Lunch,431,Rainy,0,0,247.0,210.97
2023-07-20,Thursday,Dinner,439,Sunny,0,0,256.14,233.81
2023-07-21,Friday,Breakfast,409,Sunny,0,0,111.01,101.58
2023-07-21,Friday,Lunch,447,Sunny,0,0,208.85,184.98
2023-07-21,Friday,Dinner,386,Sunny,0,0,203.97,182.17
2023-07-22,Saturday,Breakfast,218,Rainy,0,1,63.62,57.11
2023-07-22,Saturday,Lunch,210,Sunny,0,1,105.44,99.68
2023-07-22,Saturday,Dinner,181,Rainy,0,1,96.36,90.09
2023-07-23,Sunday,Breakfast,201,Cold,0,1,62.29,53.86
2023-07-23,Sunday,Lunch,223,Sunny,0,1,131.3,109.89
2023-07-23,Sunday,Dinner,199,Rainy,0,1,101.15,93.48
2023-07-24,Monday,Breakfast,428,Sunny,0,0,123.6,116.24
2023-07-24,Monday,Lunch,417,Cold,0,0,217.72,202.82
2023-07-24,Monday,Dinner,407,Sunny,0,0,226.66,189.64
2023-07-25,Tuesday,Breakfast,444,Sunny,0,0,109.03,102.59
2023-07-25,Tuesday,Lunch,443,Sunny,0,0,219.01,196.01
2023-07-25,Tuesday,Dinner,422,Sunny,0,0,237.31,199.47
2023-07-26,Wednesday,Breakfast,443,Rainy,0,0,110.02,100.1
2023-07-26,Wednesday,Lunch,424,Sunny,0,0,236.38,206.43
2023-07-26,Wednesday,Dinner,387,Cold,0,0,224.24,211.22
2023-07-27,Thursday,Breakfast,418,Sunny,0,0,110.13,102.26
2023-07-27,Thursday,Lunch,421,Cold,0,0,201.41,189.57
2023-07-27,Thursday,Dinner,424,Sunny,0,0,253.25,227.09
2023-07-28,Friday,Breakfast,395,Sunny,0,0,113.41,104.06
2023-07-28,Friday,Lunch,434,Sunny,0,0,210.91,188.34
2023-07-28,Friday,Dinner,446,Cold,0,0,231.71,209.93
2023-07-29,Saturday,Breakfast,193,Sunny,0,1,56.73,47.87
2023-07-29,Saturday,Lunch,263,Sunny,0,1,139.94,118.15
2023-07-29,Saturday,Dinner,252,Sunny,0,1,135.23,121.47
2023-07-30,Sunday,Breakfast,200,Sunny,0,1,52.03,45.38
2023-07-30,Sunday,Lunch,203,Sunny,0,1,101.15,86.43
2023-07-30,Sunday,Dinner,256,Sunny,0,1,150.6,125.85
2023-07-31,Monday,Breakfast,396,Sunny,0,0,102.08,94.88
2023-07-31,Monday,Lunch,408,Cold,0,0,208.84,187.84
2023-07-31,Monday,Dinner,445,Sunny,0,0,237.88,209.61
2023-08-01,Tuesday,Breakfast,424,Sunny,0,0,119.26,103.94
2023-08-01,Tuesday,Lunch,429,Sunny,0,0,198.04,186.12
2023-08-01,Tuesday,Dinner,411,Sunny,0,0,251.05,223.9
2023-08-02,Wednesday,Breakfast,403,Rainy,0,0,110.43,100.71
2023-08-02,Wednesday,Lunch,437,Rainy,0,0,215.06,203.45
2023-08-02,Wednesday,Dinner,420,Rainy,0,0,211.15,194.73
2023-08-03,Thursday,Breakfast,442,Sunny,0,0,130.14,116.09
2023-08-03,Thursday,Lunch,412,Sunny,0,0,217.75,197.24
2023-08-03,Thursday,Dinner,419,Sunny,0,0,260.15,217.99
2023-08-04,Friday,Breakfast,418,Sunny,0,0,130.66,113.98
2023-08-04,Friday,Lunch,402,Sunny,0,0,213.46,193.29
2023-08-04,Friday,Dinner,427,Sunny,0,0,228.78,200.64
2023-08-05,Saturday,Breakfast,185,Sunny,0,1,52.07,46.68
2023-08-05,Saturday,Lunch,247,Rainy,0,1,123.72,117.18
2023-08-05,Saturday,Dinner,197,Sunny,0,1,125.83,107.07
2023-08-06,Sunday,Breakfast,255,Sunny,0,1,70.43,62.85
2023-08-06,Sunday,Lunch,194,Sunny,0,1,103.29,95.1
2023-08-06,Sunday,Dinner,201,Sunny,0,1,124.05,109.11
2023-08-07,Monday,Breakfast,427,Cold,0,0,118.27,103.45
2023-08-07,Monday,Lunch,385,Sunny,0,0,215.21,184.73
2023-08-07,Monday,Dinner,406,Sunny,0,0,214.59,204.36
2023-08-08,Tuesday,Breakfast,398,Sunny,0,0,110.68,94.53
2023-08-08,Tuesday,Lunch,401,Sunny,0,0,213.08,180.6
2023-08-08,Tuesday,Dinner,398,Sunny,0,0,224.62,193.28
2023-08-09,Wednesday,Breakfast,419,Rainy,0,0,133.7,114.38
2023-08-09,Wednesday,Lunch,423,Sunny,0,0,207.0,172.84
2023-08-09,Wednesday,Dinner,408,Sunny,0,0,230.33,210.8
2023-08-10,Thursday,Breakfast,422,Sunny,0,0,122.65,104.35
2023-08-10,Thursday,Lunch,400,Sunny,0,0,208.48,181.36
2023-08-10,Thursday,Dinner,435,Sunny,0,0,240.1,223.85
2023-08-11,Friday,Breakfast,445,Sunny,0,0,122.53,116.36
2023-08-11,Friday,Lunch,396,Sunny,0,0,216.42,191.68
2023-08-11,Friday,Dinner,445,Sunny,0,0,237.16,222.07
2023-08-12,Saturday,Breakfast,252,Sunny,0,1,80.74,68.04
2023-08-12,Saturday,Lunch,264,Sunny,0,1,143.53,123.01
2023-08-12,Saturday,Dinner,191,Sunny,0,1,97.4,86.61
2023-08-13,Sunday,Breakfast,193,Sunny,0,1,52.34,46.95
2023-08-13,Sunday,Lunch,236,Sunny,0,1,114.51,106.28
2023-08-13,Sunday,Dinner,231,Sunny,0,1,135.59,116.81
2023-08-14,Monday,Breakfast,405,Rainy,0,0,112.14,99.89
2023-08-14,Monday,Lunch,426,Sunny,0,0,225.81,197.6
2023-08-14,Monday,Dinner,403,Sunny,0,0,219.88,185.01
2023-08-15,Tuesday,Breakfast,429,Sunny,0,0,118.65,104.18
2023-08-15,Tuesday,Lunch,438,Sunny,0,0,220.98,186.72
2023-08-15,Tuesday,Dinner,383,Sunny,0,0,238.77,209.08
2023-08-16,Wednesday,Breakfast,400,Sunny,0,0,98.41,90.56
2023-08-16,Wednesday,Lunch,442,Sunny,0,0,246.65,207.66
2023-08-16,Wednesday,Dinner,410,Sunny,0,0,244.0,205.7
2023-08-17,Thursday,Breakfast,436,Sunny,0,0,128.57,113.2
2023-08-17,Thursday,Lunch,443,Sunny,0,0,237.22,200.71
2023-08-17,Thursday,Dinner,410,Sunny,0,0,204.58,187.39
2023-08-18,Friday,Breakfast,404,Cold,0,0,108.12,96.61
2023-08-18,Friday,Lunch,427,Sunny,0,0,222.44,191.63
2023-08-18,Friday,Dinner,441,Sunny,0,0,243.68,227.96
2023-08-19,Saturday,Breakfast,265,Sunny,0,1,76.16,69.89
2023-08-19,Saturday,Lunch,264,Rainy,0,1,135.17,124.83
2023-08-19,Saturday,Dinner,219,Sunny,0,1,122.98,115.41
2023-08-20,Sunday,Breakfast,266,Rainy,0,1,74.45,63.45
2023-08-20,Sunday,Lunch,226,Sunny,0,1,111.36,97.93
2023-08-20,Sunday,Dinner,245,Sunny,0,1,145.14,125.67
2023-08-21,Monday,Breakfast,430,Sunny,0,0,128.91,115.23
2023-08-21,Monday,Lunch,400,Sunny,0,0,212.22,179.39
2023-08-21,Monday,Dinner,408,Rainy,0,0,210.32,187.55
2023-08-22,Tuesday,Breakfast,449,Rainy,0,0,118.99,105.75
2023-08-22,Tuesday,Lunch,398,Sunny,0,0,220.47,189.13
2023-08-22,Tuesday,Dinner,397,Cold,0,0,223.8,202.17
2023-08-23,Wednesday,Breakfast,416,Sunny,0,0,118.19,105.25
2023-08-23,Wednesday,Lunch,416,Sunny,0,0,225.02,198.91
2023-08-23,Wednesday,Dinner,391,Rainy,0,0,253.21,212.41
2023-08-24,Thursday,Breakfast,407,Sunny,0,0,108.95,102.12
2023-08-24,Thursday,Lunch,445,Sunny,0,0,211.48,190.35
2023-08-24,Thursday,Dinner,408,Rainy,0,0,217.51,202.22
2023-08-25,Friday,Breakfast,400,Sunny,0,0,106.13,92.95
2023-08-25,Friday,Lunch,420,Rainy,0,0,243.95,205.55
2023-08-25,Friday,Dinner,446,Sunny,0,0,226.26,206.57
2023-08-26,Saturday,Breakfast,260,Cold,0,1,74.3,69.67
2023-08-26,Saturday,Lunch,265,Sunny,0,1,120.06,107.55
2023-08-26,Saturday,Dinner,184,Sunny,0,1,99.8,89.03
2023-08-27,Sunday,Breakfast,235,Rainy,0,1,67.63,60.65
2023-08-27,Sunday,Lunch,253,Cold,0,1,118.84,105.19
2023-08-27,Sunday,Dinner,205,Sunny,0,1,124.97,105.96
2023-08-28,Monday,Breakfast,393,Rainy,0,0,124.88,105.19
2023-08-28,Monday,Lunch,400,Cold,0,0,196.59,173.54
2023-08-28,Monday,Dinner,385,Sunny,0,0,224.43,200.98
2023-08-29,Tuesday,Breakfast,399,Sunny,0,0,108.3,103.14
2023-08-29,Tuesday,Lunch,436,Sunny,0,0,203.96,184.09
2023-08-29,Tuesday,Dinner,415,Sunny,0,0,238.99,200.06
2023-08-30,Wednesday,Breakfast,425,Sunny,0,0,123.76,104.77
2023-08-30,Wednesday,Lunch,402,Sunny,0,0,217.06,190.25
2023-08-30,Wednesday,Dinner,420,Sunny,0,0,222.85,194.9
2023-08-31,Thursday,Breakfast,396,Sunny,0,0,109.13,99.89
2023-08-31,Thursday,Lunch,446,Rainy,0,0,222.56,209.63
2023-08-31,Thursday,Dinner,389,Sunny,0,0,216.97,181.3
2023-09-01,Friday,Breakfast,393,Sunny,0,0,109.53,95.58
2023-09-01,Friday,Lunch,391,Sunny,0,0,198.8,168.02
2023-09-01,Friday,Dinner,385,Cold,0,0,224.75,205.32
2023-09-02,Saturday,Breakfast,251,Sunny,0,1,77.46,68.61
2023-09-02,Saturday,Lunch,207,Sunny,0,1,101.95,85.07
2023-09-02,Saturday,Dinner,183,Sunny,0,1,107.85,90.45
2023-09-03,Sunday,Breakfast,202,Sunny,0,1,58.14,50.32
2023-09-03,Sunday,Lunch,186,Sunny,0,1,91.6,78.92
2023-09-03,Sunday,Dinner,197,Sunny,0,1,109.54,92.89
2023-09-04,Monday,Breakfast,446,Sunny,0,0,117.42,108.21
2023-09-04,Monday,Lunch,385,Sunny,0,0,201.81,178.59
2023-09-04,Monday,Dinner,446,Sunny,0,0,260.24,231.65
2023-09-05,Tuesday,Breakfast,417,Sunny,0,0,115.77,103.31
2023-09-05,Tuesday,Lunch,430,Cold,0,0,197.42,186.89
2023-09-05,Tuesday,Dinner,415,Sunny,0,0,225.53,193.74
2023-09-06,Wednesday,Breakfast,448,Cold,0,0,124.3,105.22
2023-09-06,Wednesday,Lunch,430,Sunny,0,0,229.68,195.07
2023-09-06,Wednesday,Dinner,414,Sunny,0,0,235.01,206.72
2023-09-07,Thursday,Breakfast,395,Cold,0,0,117.01,102.19
2023-09-07,Thursday,Lunch,389,Sunny,0,0,171.78,161.78
2023-09-07,Thursday,Dinner,418,Sunny,0,0,226.19,212.71
2023-09-08,Friday,Breakfast,411,Sunny,0,0,127.89,112.76
2023-09-08,Friday,Lunch,428,Sunny,0,0,211.75,176.99
2023-09-08,Friday,Dinner,401,Sunny,0,0,217.6,206.51
2023-09-09,Saturday,Breakfast,252,Sunny,0,1,63.78,60.21
2023-09-09,Saturday,Lunch,194,Rainy,0,1,98.47,90.55
2023-09-09,Saturday,Dinner,185,Sunny,0,1,104.23,93.84
2023-09-10,Sunday,Breakfast,212,Sunny,0,1,65.52,54.8
2023-09-10,Sunday,Lunch,195,Sunny,0,1,96.53,86.42
2023-09-10,Sunday,Dinner,202,Rainy,0,1,113.94,100.7
2023-09-11,Monday,Breakfast,403,Sunny,0,0,106.93,92.41
2023-09-11,Monday,Lunch,395,Sunny,0,0,193.38,173.85
